Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0013162-T02-IM6	4	0.119	7.721	193.025%	2.016	100.8%	3.81717	-0.033
P-0013189-T01-IM5	1	0.154	1.947	194.7%	0.988	98.8%	3.62334	0.117
P-0013202-T01-IM5	3	0.143	5.753	191.767%	1.733	100.055%	3.61613	0.044
P-0013233-T01-IM5	9	0.544	13.347	148.3%	2.526	84.2%	1.64511	0.476
P-0013260-T01-IM5	8	0.397	13.417	167.712%	2.596	91.782%	1.91247	0.285
P-0013273-T02-IM5	2	0.211	3.731	186.55%	1.391	98.359%	3.14535	0.165
P-0013295-T01-IM5	1	0.033	1.989	198.9%	1.009	100.9%	5.16799	-0.034
P-0013298-T01-IM5	5	0.352	8.526	170.52%	2.098	93.825%	2.5022	0.279
P-0013306-T01-IM5	9	0.357	15.176	168.622%	3.1	93.469%	2.16094	0.237
P-0013315-T01-IM5	5	0.228	9.266	185.32%	2.187	97.806%	2.67418	0.096
P-0013338-T01-IM5	5	0.328	9.028	180.56%	2.499	94.453%	2.46907	0.271
P-0013342-T01-IM5	2	0.239	3.765	188.25%	1.373	97.086%	3.51651	0.193
P-0013351-T01-IM5	7	0.481	11.241	160.586%	2.327	87.952%	2.14435	0.418
P-0013355-T01-IM5	2	0.317	3.733	186.65%	1.35	95.459%	2.7141	0.303
P-0013366-T01-IM5	5	0.198	9.302	186.04%	2.219	99.237%	3.06072	0.068
P-0013376-T01-IM5	9	0.486	14.185	157.611%	3.157	87.559%	1.87752	0.43
P-0013381-T01-IM5	3	0.409	5.293	176.433%	1.594	92.03%	2.20829	0.387
P-0013387-T01-IM5	6	0.452	10.022	167.033%	2.195	89.61%	2.01749	0.399
P-0013429-T01-IM5	8	0.498	12.91	161.375%	3.035	87.613%	1.8937	0.464
P-0013435-T02-IM6	2	0.184	3.765	188.25%	1.403	99.207%	3.11404	0.134
P-0013437-T01-IM5	5	0.295	9.013	180.26%	2.139	95.659%	2.57759	0.195
P-0013458-T01-IM5	3	0.331	5.506	183.533%	1.641	94.743%	2.53004	0.296
P-0013459-T01-IM5	15	0.644	21.148	140.987%	3.893	77.86%	1.34272	0.607
P-0013460-T01-IM5	10	0.455	14.735	147.35%	3.332	89.051%	1.81605	0.378
P-0013490-T01-IM5	11	0.518	16.457	149.609%	3.321	85.748%	1.69924	0.452
P-0013509-T01-IM5	16	0.682	19.194	119.962%	3.629	74.077%	1.23499	0.637
P-0013511-T01-IM5	10	0.42	16.047	160.47%	2.874	90.884%	2.02848	0.289
P-0013522-T04-IM6	2	0.26	3.667	183.35%	1.368	96.732%	2.56976	0.221
P-0013531-T01-IM5	3	0.165	5.798	193.267%	2.206	98.655%	3.41017	0.097
P-0013534-T01-IM5	2	0.167	3.859	192.95%	1.396	98.712%	3.35054	0.095
P-0013582-T01-IM5	2	0.353	3.654	182.7%	1.332	94.187%	2.53572	0.335
P-0013600-T01-IM5	2	0.279	3.766	188.3%	1.362	96.308%	2.83818	0.25
P-0013604-T01-IM5	19	0.669	23.271	122.479%	3.59	74.857%	1.13089	0.589
P-0013618-T02-IM6	2	0.262	3.665	183.25%	1.367	96.661%	2.49312	0.223
P-0013653-T01-IM5	8	0.391	13.663	170.788%	2.91	92.022%	2.07295	0.305
P-0013656-T01-IM5	3	0.455	4.931	164.367%	1.546	89.258%	2.37461	0.427
P-0013657-T01-IM5	40	0.773	34.395	85.988%	5.821	63.512%	0.72148	0.705
P-0013672-T01-IM5	3	0.461	5.242	174.733%	2.049	91.634%	2.19814	0.475
P-0013675-T01-IM5	4	0.159	7.623	190.575%	1.994	99.7%	3.26075	0.026
P-0013677-T01-IM5	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0013696-T01-IM5	8	0.39	13.86	173.25%	2.919	92.307%	2.54312	0.306
P-0013701-T01-IM5	10	0.413	16.14	161.4%	3.155	91.077%	1.83134	0.304
P-0013702-T01-IM5	8	0.364	13.414	167.675%	2.644	93.48%	2.4735	0.243
P-0013705-T01-IM5	3	0.194	5.665	188.833%	1.707	98.554%	3.12527	0.11
P-0013710-T01-IM5	3	0.466	5.161	172.033%	1.559	90.009%	2.23141	0.455
P-0013719-T01-IM5	6	0.365	9.929	165.483%	2.296	93.734%	2.44227	0.283
P-0013721-T02-IM6	5	0.392	8.616	172.32%	2.059	92.081%	2.09012	0.329
P-0013748-T01-IM5	2	0.075	3.927	196.35%	1.431	101.187%	4.00027	-0.013
P-0013752-T01-IM5	4	0.16	7.542	188.55%	2.013	100.65%	3.48603	0.054
P-0013755-T02-IM6	19	0.543	25.1	132.105%	4.054	84.532%	1.58592	0.406
P-0013761-T01-IM5	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0013763-T01-IM5	4	0.234	7.329	183.225%	1.96	98.0%	2.99142	0.147
P-0013768-T01-IM5	172	0.845	107.091	62.262%	17.217	53.542%	0.38744	0.769
P-0013790-T01-IM5	5	0.582	7.061	141.22%	1.827	81.706%	1.44225	0.551
P-0013794-T01-IM5	2	0.323	3.683	184.15%	1.343	94.964%	3.22596	0.298
P-0013796-T02-IM6	5	0.283	8.902	178.04%	2.157	96.464%	2.95972	0.189
P-0013813-T01-IM5	13	0.428	19.824	152.492%	3.29	91.248%	1.86525	0.265
P-0013825-T01-IM5	1	0.111	1.95	195.0%	1.0	100.0%	3.68288	0.073
P-0013855-T02-IM6	2	0.331	3.577	178.85%	1.335	94.399%	2.2509	0.301
P-0013859-T01-IM5	5	0.375	8.105	162.1%	2.093	93.602%	2.57831	0.313
P-0013860-T01-IM5	4	0.21	7.508	187.7%	1.963	98.15%	2.83487	0.096
P-0013863-T01-IM5	5	0.31	8.798	175.96%	2.133	95.391%	2.50582	0.223
P-0013864-T01-IM5	2	0.385	3.508	175.4%	1.308	92.49%	2.10204	0.362
P-0013867-T01-IM5	9	0.478	14.358	159.533%	3.191	88.502%	1.83928	0.431
P-0013869-T01-IM5	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0013872-T01-IM5	9	0.434	14.633	162.589%	2.703	90.1%	1.94573	0.323
P-0013883-T01-IM5	1	0.111	1.95	195.0%	1.0	100.0%	3.68288	0.073
P-0013886-T01-IM5	1	0.51	1.769	176.9%	0.906	90.6%	2.15987	0.523
P-0013900-T01-IM5	10	0.356	16.788	167.88%	3.243	93.617%	1.9574	0.219
P-0013962-T01-IM5	4	0.533	6.522	163.05%	1.733	86.65%	2.05906	0.521
P-0013966-T01-IM5	3	0.2	5.654	188.467%	1.704	98.38%	3.37074	0.118
P-0013993-T01-IM5	8	0.402	13.144	164.3%	2.592	91.641%	2.25347	0.295
P-0013995-T01-IM5	6	0.307	10.705	178.417%	2.334	95.285%	2.31964	0.189
P-0013997-T01-IM5	6	0.575	9.419	156.983%	2.063	84.222%	1.67559	0.567
P-0014011-T02-IM6	1	0.397	1.821	182.1%	0.934	93.4%	2.41077	0.395
P-0014061-T01-IM5	17	0.597	21.694	127.612%	3.496	80.204%	1.22618	0.486
P-0014062-T01-IM5	3	0.073	5.891	196.367%	1.754	101.267%	4.03451	-0.076
P-0014065-T02-IM6	7	0.33	12.229	174.7%	2.501	94.529%	2.28218	0.205
P-0014075-T02-IM5	5	0.46	8.076	161.52%	1.988	88.906%	2.43942	0.411
P-0014087-T01-IM5	2	0.155	3.801	190.05%	1.416	100.126%	4.22271	0.102
P-0014089-T01-IM5	7	0.349	11.763	168.043%	2.497	94.378%	2.58206	0.244
P-0014120-T01-IM5	4	0.24	7.437	185.925%	1.944	97.2%	2.74037	0.139
P-0014127-T01-IM5	1	0.044	1.98	198.0%	1.015	101.5%	4.61164	-0.002
P-0014128-T01-IM5	9	0.655	12.899	143.322%	2.839	78.74%	1.49694	0.647
P-0014135-T02-IM5	20	0.554	26.379	131.895%	4.26	83.545%	1.31071	0.423
P-0014139-T01-IM5	7	0.445	11.423	163.186%	2.698	89.933%	1.99666	0.395
P-0014156-T01-IM5	3	0.254	5.561	185.367%	1.676	96.764%	2.72348	0.188
P-0014162-T01-IM5	37	0.67	40.761	110.165%	7.913	74.439%	0.95569	0.61
P-0014172-T01-IM5	18	0.534	24.949	138.606%	4.48	84.664%	1.39113	0.435
P-0014177-T01-IM5	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0014181-T01-IM6	4	0.299	7.289	182.225%	1.909	95.45%	2.54991	0.223
P-0014187-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0014221-T01-IM6	3	0.391	5.416	180.533%	1.613	93.127%	2.41901	0.383
P-0014222-T01-IM6	2	0.126	3.877	193.85%	1.413	99.914%	3.68391	0.051
P-0014223-T02-IM6	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0014232-T02-IM6	7	0.404	11.487	164.1%	2.747	91.567%	2.17889	0.338
P-0014239-T01-IM6	1	0.065	1.977	197.7%	1.004	100.4%	4.47863	0.007
P-0014240-T01-IM6	13	0.612	17.731	136.392%	2.871	79.627%	1.31408	0.535
P-0014248-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0014257-T01-IM6	10	0.343	16.908	169.08%	3.278	94.628%	2.1676	0.209
P-0014262-T02-IM6	5	0.309	8.909	178.18%	2.129	95.212%	2.70102	0.217
P-0014265-T01-IM6	2	0.126	3.876	193.8%	1.413	99.914%	3.77355	0.052
P-0014266-T01-IM6	3	0.232	5.583	186.1%	1.689	97.514%	3.15617	0.16
P-0014272-T01-IM6	6	0.226	11.046	184.1%	2.406	98.225%	2.68117	0.071
P-0014285-T02-IM6	4	0.318	7.119	177.975%	1.897	94.85%	2.41429	0.25
P-0014293-T01-IM6	14	0.53	19.448	138.914%	3.393	84.825%	1.55187	0.419
P-0014297-T01-IM6	4	0.456	6.734	168.35%	1.793	89.65%	1.96227	0.425
P-0014304-T02-IM6	4	0.162	7.701	192.525%	2.425	99.0%	3.31678	0.065
P-0014310-T02-IM6	7	0.61	8.893	127.043%	2.097	79.259%	1.57505	0.568
P-0014319-T01-IM6	3	0.205	5.63	187.667%	1.703	98.323%	3.69213	0.127
P-0014322-T02-IM6	72	0.759	64.514	89.603%	9.989	65.581%	0.65103	0.674
P-0014361-T01-IM6	22	0.467	30.792	139.964%	4.743	89.634%	1.39774	0.266
P-0014363-T01-IM6	4	0.319	7.251	181.275%	1.896	94.8%	2.45729	0.252
P-0014385-T02-IM6	3	0.268	5.537	184.567%	1.669	96.36%	2.75524	0.205
P-0014389-T01-IM6	5	0.162	9.322	186.44%	2.28	101.965%	3.30612	0.046
P-0014413-T01-IM6	5	0.285	8.959	179.18%	2.538	95.927%	2.42569	0.216
P-0014419-T01-IM6	5	0.249	8.959	179.18%	2.199	98.342%	3.61931	0.152
P-0014430-T01-IM6	5	0.156	9.499	189.98%	2.24	100.176%	3.09761	-0.009
P-0014437-T01-IM6	6	0.366	10.085	168.083%	2.635	93.161%	2.44604	0.304
P-0014439-T01-IM6	13	0.488	19.196	147.662%	4.38	87.6%	1.57419	0.429
P-0014451-T01-IM6	11	0.392	17.896	162.691%	3.064	92.383%	1.82841	0.228
P-0014453-T02-IM6	4	0.204	7.515	187.875%	1.967	98.35%	3.17091	0.089
P-0014471-T01-IM6	4	0.284	7.334	183.35%	1.918	95.9%	2.88487	0.202
P-0014487-T01-IM6	4	0.301	7.414	185.35%	2.336	95.367%	2.75079	0.255
P-0014496-T03-IM6	5	0.348	8.833	176.66%	2.096	93.736%	2.44931	0.271
P-0014497-T01-IM6	11	0.377	18.407	167.336%	3.366	93.356%	2.22256	0.246
P-0014502-T01-IM6	8	0.501	12.351	154.388%	2.451	86.656%	1.82544	0.43
P-0014506-T01-IM6	10	0.269	17.841	178.41%	5.105	96.475%	2.65034	0.195
P-0014511-T01-IM6	3	0.404	5.273	175.767%	1.595	92.087%	2.1855	0.377
P-0014524-T03-IM6	4	0.169	7.518	187.95%	2.007	100.35%	3.81472	0.065
P-0014525-T01-IM6	3	0.155	5.768	192.267%	1.719	99.247%	3.34282	0.043
P-0014526-T01-IM6	6	0.361	10.382	173.033%	2.285	93.285%	2.37632	0.269
P-0014544-T01-IM6	22	0.744	25.811	117.323%	5.285	70.624%	1.0003	0.734
P-0014546-T01-IM6	16	0.596	22.383	139.894%	4.143	81.251%	1.45823	0.543
P-0014554-T01-IM6	9	0.454	14.239	158.211%	2.673	89.1%	1.74692	0.353
P-0014569-T01-IM6	11	0.43	17.468	158.8%	5.347	90.381%	1.77626	0.394
P-0014572-T01-IM6	8	0.434	13.045	163.062%	2.848	90.062%	2.31841	0.362
P-0014612-T01-IM6	5	0.357	8.739	174.78%	2.089	93.423%	2.71221	0.282
P-0014614-T01-IM6	9	0.585	13.159	146.211%	2.462	82.067%	1.58564	0.536
P-0014640-T01-IM6	3	0.331	5.429	180.967%	1.636	94.455%	2.89877	0.286
P-0014645-T01-IM6	4	0.326	7.225	180.625%	1.892	94.6%	2.5638	0.261
P-0014688-T01-IM6	2	0.183	3.766	188.3%	1.404	99.278%	4.55177	0.133
P-0014724-T01-IM6	6	0.535	9.662	161.033%	2.111	86.181%	1.80584	0.516
P-0014729-T02-IM6	6	0.18	11.239	187.317%	2.446	99.858%	3.15379	0.004
P-0014734-T01-IM6	1	0.052	1.982	198.2%	1.006	100.6%	4.71382	-0.01
P-0014735-T01-IM6	2	0.256	3.749	187.45%	1.367	96.661%	3.16572	0.214
P-0014736-T01-IM6	5	0.219	9.27	185.4%	2.59	97.893%	2.82421	0.126
P-0014752-T01-IM6	5	0.214	9.269	185.38%	2.594	98.044%	2.90757	0.12
P-0014769-T02-IM6	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0014771-T01-IM6	4	0.362	6.995	174.875%	1.864	93.2%	2.56237	0.306
P-0014772-T01-IM6	9	0.574	13.244	147.156%	2.479	82.633%	1.66687	0.522
P-0014784-T01-IM6	13	0.436	20.818	160.138%	3.716	90.126%	1.82705	0.314
P-0014805-T01-IM6	4	0.372	7.127	178.175%	1.863	93.15%	2.37345	0.328
P-0014808-T03-IM6	6	0.402	9.717	161.95%	2.25	91.856%	2.2076	0.328
P-0014809-T03-IM6	6	0.267	10.8	180.0%	2.375	96.959%	2.88936	0.139
P-0014813-T01-IM6	25	0.632	28.575	114.3%	4.346	78.056%	1.14614	0.498
P-0014817-T01-IM6	6	0.334	10.5	175.0%	2.31	94.305%	2.46685	0.232
P-0014818-T01-IM6	31	0.769	33.52	108.129%	6.069	65.067%	0.99008	0.739
P-0014833-T01-IM6	8	0.505	12.649	158.112%	2.454	86.762%	1.65756	0.443
P-0014875-T01-IM6	7	0.445	11.903	170.043%	2.706	90.2%	2.05301	0.402
P-0014878-T01-IM6	4	0.213	7.391	184.775%	1.976	98.8%	2.92298	0.12
P-0014885-T01-IM6	2	0.085	3.917	195.85%	1.427	100.904%	4.58692	-0.001
P-0014896-T02-IM6	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0014906-T01-IM6	3	0.37	5.447	181.567%	1.623	93.704%	2.46508	0.353
P-0014932-T01-IM6	6	0.375	10.169	169.483%	2.273	92.795%	2.35003	0.289
P-0014964-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0014968-T05-IM6	2	0.302	3.704	185.2%	1.351	95.53%	2.73213	0.271
P-0014972-T01-IM6	12	0.58	17.118	142.65%	3.066	81.942%	1.46187	0.514
P-0014990-T01-IM6	7	0.478	11.866	169.514%	2.956	89.127%	2.02178	0.458
P-0015002-T01-IM6	2	0.395	3.613	180.65%	1.317	93.126%	2.4999	0.387
P-0015018-T01-IM6	40	0.722	38.845	97.112%	5.79	69.204%	0.80683	0.61
P-0015021-T01-IM6	6	0.602	9.097	151.617%	2.353	83.191%	1.87278	0.602
P-0015029-T01-IM6	3	0.236	5.647	188.233%	1.683	97.168%	2.84253	0.16
P-0015047-T01-IM6	16	0.655	22.0	137.5%	4.248	77.558%	1.32809	0.628
P-0015056-T01-IM6	9	0.407	14.192	157.689%	2.761	92.033%	2.04278	0.294
P-0015061-T01-IM6	5	0.46	8.374	167.48%	1.999	89.398%	2.26039	0.421
P-0015073-T01-IM6	6	0.574	9.424	157.067%	2.065	84.303%	1.76818	0.565
P-0015075-T01-IM6	5	0.199	9.296	185.92%	2.218	99.192%	3.26238	0.07
P-0015078-T01-IM6	9	0.503	14.124	156.933%	2.877	86.745%	1.66651	0.441
P-0015079-T02-IM6	2	0.44	3.438	171.9%	1.281	90.58%	2.22572	0.424
P-0015080-T01-IM6	16	0.579	20.523	128.269%	3.65	81.616%	1.36777	0.484
P-0015081-T01-IM6	26	0.598	29.795	114.596%	5.091	80.496%	1.17213	0.475
P-0015082-T01-IM6	5	0.235	9.242	184.84%	2.182	97.582%	2.68054	0.107
P-0015083-T01-IM6	12	0.479	18.76	156.333%	3.725	87.799%	1.96444	0.4
P-0015085-T01-IM6	7	0.379	11.442	163.457%	2.788	92.933%	2.22528	0.307
P-0015112-T01-IM6	8	0.5	12.635	157.938%	2.46	86.974%	1.88616	0.434
P-0015129-T01-IM6	2	0.159	3.867	193.35%	1.398	98.854%	3.41584	0.083
P-0015141-T01-IM6	4	0.338	7.061	176.525%	1.882	94.1%	2.71126	0.276
P-0015152-T02-IM6	2	0.185	3.764	188.2%	1.403	99.207%	4.15545	0.135
P-0015195-T01-IM6	9	0.376	14.986	166.511%	3.084	92.986%	2.0529	0.271
P-0015197-T01-IM6	5	0.673	7.131	142.62%	2.063	77.974%	1.25499	0.669
P-0015213-T01-IM6	8	0.4	13.858	173.225%	2.898	91.643%	2.32601	0.317
P-0015214-T01-IM6	28	0.755	28.841	103.004%	5.075	66.638%	0.80217	0.713
P-0015215-T01-IM6	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0015222-T01-IM6	8	0.45	13.076	163.45%	2.529	89.414%	1.96689	0.363
P-0015226-T01-IM6	6	0.346	10.539	175.65%	2.298	93.815%	2.30828	0.247
P-0015256-T01-IM6	9	0.335	15.906	176.733%	3.65	94.243%	2.32817	0.243
P-0015269-T01-IM6	7	0.351	12.185	174.071%	2.809	93.633%	2.19698	0.266
P-0015286-T01-IM6	6	0.175	11.024	183.733%	2.838	100.338%	3.33479	0.06
P-0015300-T01-IM6	33	0.567	39.051	118.336%	5.896	84.229%	1.114	0.381
P-0015332-T01-IM6	4	0.185	7.56	189.0%	1.978	98.9%	3.13063	0.063
P-0015348-T01-IM6	12	0.558	16.767	139.725%	3.532	83.25%	1.57744	0.502
P-0015350-T03-IM6	2	0.188	3.76	188.0%	1.402	99.136%	3.05474	0.139
P-0015352-T01-IM6	4	0.326	7.095	177.375%	1.891	94.55%	2.53967	0.261
P-0015358-T01-IM6	13	0.617	16.601	127.7%	2.84	78.767%	1.43357	0.533
P-0015359-T01-IM6	2	0.025	3.975	198.75%	1.448	102.389%	5.08146	-0.075
P-0015360-T02-IM6	14	0.49	19.939	142.421%	4.272	87.202%	1.76908	0.412
P-0015363-T02-IM6	4	0.15	7.643	191.075%	1.999	99.95%	3.40147	0.014
P-0015368-T01-IM6	23	0.707	27.94	121.478%	5.809	72.052%	1.25498	0.678
P-0015375-T01-IM6	1	0.216	1.925	192.5%	0.977	97.7%	3.28401	0.194
P-0015388-T01-IM6	3	0.331	5.224	174.133%	1.638	94.57%	3.00797	0.286
P-0015404-T01-IM6	28	0.637	34.528	123.314%	5.586	77.464%	1.19047	0.549
P-0015413-T01-IM6	8	0.213	14.565	182.062%	2.825	99.879%	2.67436	0.022
P-0015414-T01-IM6	32	0.782	31.995	99.984%	5.149	65.392%	0.79606	0.761
P-0015431-T01-IM6	9	0.571	13.036	144.844%	2.752	82.976%	1.69937	0.528
P-0015434-T02-IM6	1	0.128	1.942	194.2%	0.997	99.7%	3.54656	0.092
P-0015435-T01-IM6	11	0.588	15.095	137.227%	3.895	81.216%	1.75351	0.555
P-0015436-T01-IM6	8	0.514	12.343	154.288%	2.722	86.077%	1.69163	0.464
P-0015440-T01-IM6	7	0.445	11.613	165.9%	2.375	89.767%	2.17286	0.373
P-0015454-T01-IM6	18	0.69	21.98	122.111%	3.746	73.465%	1.23937	0.642
P-0015470-T01-IM6	1	0.133	1.954	195.4%	0.992	99.2%	3.77136	0.09
P-0015472-T01-IM6	33	0.678	36.702	111.218%	5.453	73.528%	0.93319	0.565
P-0015489-T03-IM6	13	0.333	21.909	168.531%	3.926	95.219%	2.24652	0.161
P-0015492-T01-IM6	6	0.132	11.422	190.367%	2.494	101.817%	3.39723	-0.056
P-0015524-T01-IM6	4	0.291	7.166	179.15%	1.918	95.9%	2.97227	0.218
P-0015529-T01-IM6	7	0.416	12.212	174.457%	2.738	91.267%	2.34841	0.36
P-0015556-T01-IM6	3	0.149	5.777	192.567%	1.721	99.362%	3.38769	0.034
P-0015576-T02-IM6	3	0.049	5.927	197.567%	1.764	101.845%	4.44267	-0.111
P-0015578-T01-IM6	11	0.432	17.4	158.182%	2.996	90.333%	1.93875	0.29
P-0015585-T01-IM6	4	0.24	7.436	185.9%	1.944	97.2%	2.87428	0.14
P-0015590-T01-IM6	11	0.596	15.293	139.027%	3.535	81.098%	1.53219	0.562
P-0015592-T01-IM6	4	0.289	7.323	183.075%	1.915	95.75%	3.0021	0.209
P-0015593-T01-IM6	5	0.399	7.983	159.66%	2.064	92.305%	2.03993	0.341
P-0015600-T01-IM6	3	0.28	5.581	186.033%	1.663	96.013%	2.73959	0.223
P-0015601-T02-IM6	2	0.302	3.746	187.3%	1.354	95.742%	2.76172	0.282
P-0015632-T01-IM6	7	0.297	12.296	175.657%	2.544	96.154%	2.43068	0.164
P-0015636-T01-IM6	3	0.132	5.803	193.433%	1.729	99.824%	3.57569	0.009
P-0015667-T01-IM6	7	0.426	11.931	170.443%	2.714	90.467%	2.34928	0.365
P-0015677-T01-IM6	2	0.315	3.782	189.1%	1.919	95.95%	2.90793	0.317
P-0015692-T01-IM6	8	0.308	13.955	174.438%	2.707	95.707%	2.25973	0.156
P-0015693-T01-IM6	3	0.195	5.663	188.767%	1.707	98.554%	3.27856	0.111
P-0015771-T01-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0015774-T01-IM6	2	0.045	3.962	198.1%	1.432	101.258%	4.6568	-0.075
P-0015780-T01-IM6	6	0.428	9.82	163.667%	2.214	90.386%	2.2587	0.359
P-0015785-T01-IM6	25	0.663	29.629	118.516%	9.385	77.406%	1.22792	0.651
P-0015815-T01-IM6	6	0.306	10.44	174.0%	2.35	95.938%	2.60876	0.203
P-0015825-T01-IM6	4	0.238	7.443	186.075%	1.946	97.3%	2.92151	0.136
P-0015862-T01-IM6	6	0.247	10.991	183.183%	2.762	97.651%	2.62052	0.152
P-0015908-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0015921-T03-IM6	3	0.311	5.463	182.1%	1.647	95.09%	2.47983	0.26
P-0015926-T01-IM6	6	0.388	10.306	171.767%	2.259	92.223%	2.18335	0.307
P-0015929-T01-IM6	18	0.597	23.348	129.711%	4.281	80.903%	1.34184	0.528
P-0015934-T02-IM6	5	0.38	8.526	170.52%	2.068	92.484%	2.26582	0.313
P-0015936-T01-IM6	4	0.325	7.071	176.775%	1.893	94.65%	3.02153	0.259
P-0015937-T01-IM6	11	0.637	13.202	120.018%	2.78	77.103%	1.37237	0.585
P-0015950-T01-IM6	3	0.256	5.617	187.233%	1.674	96.648%	2.94748	0.189
P-0015955-T01-IM6	8	0.44	12.546	156.825%	2.543	89.909%	2.15272	0.349
P-0015970-T01-IM6	7	0.353	12.243	174.9%	2.807	93.567%	2.3064	0.269
P-0015973-T01-IM6	50	0.755	51.135	102.27%	7.617	66.297%	0.86727	0.688
P-0015987-T01-IM6	9	0.302	15.415	171.278%	2.906	96.867%	2.3282	0.144
P-0016007-T01-IM6	2	0.396	3.611	180.55%	1.316	93.055%	2.49103	0.389
P-0016016-T01-IM6	13	0.675	17.123	131.715%	3.484	76.027%	1.31605	0.652
P-0016017-T01-IM6	10	0.547	14.146	141.46%	3.15	84.187%	1.59188	0.498
P-0016021-T01-IM6	11	0.351	18.014	163.764%	3.393	94.105%	2.10454	0.196
P-0016026-T01-IM6	7	0.169	13.01	185.857%	3.012	100.4%	3.53752	0.017
P-0016029-T01-IM6	8	0.463	13.152	164.4%	3.351	89.559%	2.27203	0.433
P-0016033-T01-IM6	33	0.71	36.778	111.448%	5.946	71.581%	0.95856	0.651
P-0016034-T01-IM6	11	0.351	18.328	166.618%	3.134	94.494%	2.19028	0.166
P-0016036-T01-IM6	10	0.368	16.583	165.83%	4.563	93.142%	2.13404	0.311
P-0016043-T01-IM6	9	0.463	14.802	164.467%	2.941	88.674%	1.94127	0.388
P-0016046-T01-IM6	4	0.282	7.414	185.35%	2.352	96.02%	2.64416	0.234
P-0016047-T01-IM6	2	0.116	3.851	192.55%	1.434	101.399%	4.08005	0.058
P-0016050-T01-IM6	12	0.468	17.297	144.142%	3.535	88.375%	1.76329	0.372
P-0016054-T01-IM6	3	0.648	4.478	149.267%	1.392	80.367%	1.4335	0.647
P-0016065-T01-IM6	6	0.39	10.091	168.183%	2.255	92.06%	2.29628	0.31
P-0016068-T01-IM6	4	0.363	6.688	167.2%	1.872	93.6%	2.27761	0.31
P-0016089-T01-IM6	19	0.571	23.232	122.274%	4.111	82.22%	1.3873	0.456
P-0016127-T01-IM6	5	0.352	8.634	172.68%	2.094	93.647%	2.14453	0.277
P-0016138-T01-IM6	5	0.138	9.555	191.1%	2.252	100.713%	3.30299	-0.034
P-0016139-T01-IM6	1	0.253	1.886	188.6%	0.968	96.8%	2.86237	0.233
P-0016161-T01-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0016165-T01-IM6	3	0.325	5.439	181.3%	1.639	94.628%	2.60264	0.278
P-0016172-T01-IM6	37	0.653	38.434	103.876%	6.211	75.879%	0.91673	0.524
P-0016173-T01-IM6	32	0.705	34.684	108.387%	4.916	70.956%	0.96816	0.594
P-0016174-T01-IM6	14	0.633	17.796	127.114%	3.794	77.445%	1.53821	0.588
P-0016175-T01-IM6	16	0.725	19.049	119.056%	3.32	70.783%	1.07347	0.693
P-0016180-T02-IM6	30	0.635	33.997	113.323%	4.61	79.061%	1.05338	0.452
P-0016182-T01-IM6	2	0.16	3.795	189.75%	1.414	99.985%	3.79109	0.107
P-0016184-T01-IM6	2	0.118	3.849	192.45%	1.433	101.328%	3.95163	0.06
P-0016185-T01-IM6	5	0.489	8.363	167.26%	1.981	88.593%	1.92661	0.467
P-0016199-T01-IM6	6	0.468	8.894	148.233%	2.175	88.794%	2.47582	0.411
P-0016204-T01-IM6	4	0.199	7.534	188.35%	1.969	98.45%	3.07554	0.081
P-0016213-T01-IM6	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0016216-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0016221-T01-IM6	3	0.157	5.728	190.933%	1.725	99.593%	3.76696	0.063
P-0016224-T01-IM6	22	0.723	24.463	111.195%	3.793	69.25%	1.04808	0.655
P-0016234-T01-IM6	13	0.618	16.875	129.808%	3.073	79.345%	1.25175	0.558
P-0016250-T01-IM6	8	0.467	12.668	158.35%	2.805	88.702%	1.76569	0.408
P-0016259-T01-IM6	2	0.185	3.763	188.15%	1.403	99.207%	3.84302	0.136
P-0016260-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0016261-T01-IM6	6	0.361	10.379	172.983%	2.284	93.244%	2.48167	0.27
P-0016269-T01-IM6	12	0.245	20.991	174.925%	3.718	99.368%	2.52638	0.021
